41,_,脸不紧绷了,使用体验,正面
42,_,一般,整体,中性
43,_,挺好用的,整体,正面
43,酒精味,重,气味,负面
44,_,很喜欢,整体,正面
44,还送了两片西膜,很喜欢,其他,正面
45,_,很好,整体,正面
45,_,一直在用,整体,正面
45,_,购买了好几次了,整体,正面
46,_,还可以,整体,正面
47,_,非常不错,整体,正面
47,_,没有刺鼻的味道,气味,正面
47,_,很温和,使用体验,正面
48,_,还行,整体,正面
48,_,不错,整体,正面
49,盒子,没有,包装,负面
49,塑料袋,太垃圾了,包装,负面
49,_,不值这个价,价格,负面
50,香味,淡淡的,气味,正面
50,_,还不错,整体,正面
50,_,不提供发票,服务,负面
51,送了两个替换的,不错,价格,正面
52,_,好用,整体,正面
52,_,显白,功效,正面
52,_,不油腻,使用体验,正面
53,_,不知道好不好用,使用体验,中性
53,价格,挺便宜,价格,正面
53,_,还送了两个替换装,其他,正面
53,_,希望效果好,使用体验,中性
54,快递速度,快,物流,正面
54,快递小哥,点赞,物流,正面
55,_,感觉很不错,整体,正面
55,_,实惠,价格,正面
55,_,下次还会再来,整体,正面
56,_,很喜欢,整体,正面
57,_,不怎么好用,整体,负面
58,_,大大的,尺寸,正面
58,_,亲肤柔和,使用体验,正面
58,_,满意,整体,正面
59,_,辣眼睛,使用体验,负面
59,_,疼,使用体验,负面
60,_,非常好,整体,正面
60,_,很滑,使用体验,正面
60,_,很嫩,使用体验,正面
61,_,好好好好,整体,正面
62,_,一擦就蹭下来了,使用体验,负面
62,_,不好用,整体,负面
62,_,不是想象那样,整体,负面
62,_,可能我不适合这个,整体,中性
63,_,关注好久,整体,正面
63,活动,特别合适,价格,正面
64,_,很适合,整体,正面
64,_,不错,整体,正面
65,质量,不错,整体,正面
65,送货师傅,很给力,服务,正面
65,送了一个替换装,_,其他,中性
66,物流,很快,物流,正面
66,_,还可以,整体,正面
67,_,好用,整体,正面
68,物流,非常快,物流,正面
68,包装,不错,包装,正面
68,_,期待好用,整体,正面
69,快递,给力,物流,正面
70,_,还可以,整体,正面
71,_,保湿滋润,使用体验,正面
71,_,挺好的,整体,正面
72,包装,很一般,包装,中性
73,_,过敏,使用体验,负面
73,_,脸上长红色的疙瘩,使用体验,负面
74,_,不怎么滴,整体,负面
75,_,真心不错,整体,正面
75,_,非常划算,价格,正面
75,_,用着有好，温和不刺激,使用体验,正面
76,_,很好用,整体,正面
77,_,好评,整体,正面
77,_,真的好好用,整体,正面
77,_,无刺激,使用体验,正面
77,_,用完还会购买,整体,正面
78,价格,便宜,价格,正面
78,性价比,高,价格,正面
78,包装,不错,包装,正面
79,包装,很好,包装,正面
79,快递,也快,物流,正面
80,_,还不错,整体,正面
80,_,希望补水效果不会让我失望,功效,中性
80,_,会继续光顾的,整体,正面
81,_,很好用,整体,正面
82,_,不错,整体,正面
82,_,值得购买,整体,正面
82,物流,很快,物流,正面
82,_,值得信赖,整体,正面
83,_,还行,整体,中性
84,_,不错,整体,正面
84,_,会,整体,正面
85,设计,很喜欢,其他,正面
86,_,很好用,整体,正面
86,_,修复得很好,使用体验,正面
86,_,光光滑,使用体验,正面
86,_,超喜欢,整体,正面
87,_,速度很快,整体,正面
87,_,用后水润润,使用体验,正面
87,_,好评,整体,正面
88,_,很温和,使用体验,正面
88,_,很清爽,使用体验,正面
88,_,不紧绷,使用体验,正面
88,_,很划算,价格,正面
89,_,非常好用,整体,正面
90,_,看着不错,整体,正面
91,_,挺好的，用着不错的,整体,正面
92,味道,不是很喜欢,气味,负面
93,_,很好用,整体,正面
93,_,味道特别好闻,气味,正面
93,_,很细腻,使用体验,正面
93,_,适合干性皮肤的女生,使用体验,正面
94,_,一直信籁的品牌,整体,正面
94,价格,价格优惠,价格,正面
94,_,满意,整体,正面
95,_,挺好的,整体,正面
96,精华液,挺多,成分,正面
96,_,用完特别滑,使用体验,正面
96,_,好评,整体,正面
97,包装,精美,包装,正面
97,价格,实惠,价格,正面
98,_,很不错,整体,正面
98,紫色的隔离,非常喜欢,其他,正面
98,小赠品,还送了小赠品呢,价格,正面
98,快递,给力的很,物流,正面
99,补水效果,较好,功效,正面
99,_,还会继续购买,整体,正面
100,补水效果,特别好,功效,正面
100,_,水润,使用体验,正面
100,_,强烈推荐一下,整体,正面
101,_,性价比高,价格,正面
101,_,还可以的,整体,正面
102,_,淡淡的,气味,正面
102,_,不油腻,使用体验,正面
102,_,适合黄皮,功效,正面
102,_,用过三瓶了,整体,正面
102,_,新的旧的包装都用过,包装,中性
103,_,很喜欢,整体,正面
103,_,水水的,使用体验,正面
103,_,还会再买,整体,正面
104,_,质量可以,整体,正面
104,_,便宜实惠,价格,正面
104,_,买了两包,整体,正面
105,_,还可以,整体,正面
105,外面那层膜,太硬了,使用体验,负面
106,活动,_,价格,正面
106,_,好用,整体,正面
106,_,超级好用,整体,正面
106,_,值得购买,整体,正面
106,_,好用,使用体验,正面
107,_,不错的,整体,正面
108,_,不错,整体,正面
109,_,很好用,整体,正面
109,_,信赖,整体,正面
109,_,送货快,物流,正面
110,_,还行吧,整体,正面
111,补水,_,功效,正面
111,_,还不错,整体,正面
111,_,性价比很高,价格,正面
112,_,正品,真伪,正面
112,_,香味浓郁,气味,正面
112,遮瑕效果,非常好,功效,正面
113,保湿效果,不错,功效,正面
113,_,挺好用的,使用体验,正面
114,_,非常好用,整体,正面
115,_,很好用,使用体验,正面
115,_,愉快的购物体验,整体,正面
116,_,值得信赖,整体,正面
117,无流,快,物流,正面
118,价格,合适,价格,正面
118,价格,不贵,价格,正面
118,_,好用,整体,正面
119,_,正品,真伪,正面
119,_,很好用,使用体验,正面
119,_,很快,物流,正面
119,_,性价比最高,整体,正面
119,_,送了面膜和卸妆水,服务,正面
120,_,挺好的,整体,正面
120,_,效果不错,功效,正面
120,_,可以试试,整体,正面
121,_,挺好的,整体,正面
122,_,不好闻,气味,负面
122,_,很次,气味,负面
122,_,不好冲洗,使用体验,负面
122,_,很勉强留下,整体,中性
123,_,可以！！！！,整体,正面
124,_,很好用,整体,正面
124,_,老婆说好,整体,正面
125,_,好用,整体,正面
125,_,不贵,价格,中性
126,_,质量不错,整体,正面
126,_,好用,整体,正面
127,_,好用,整体,正面
127,_,挺清爽的,使用体验,正面
127,_,送货速度很快很方便,物流,正面
127,_,比实体店优惠,价格,正面
127,_,值得购买,整体,正面
128,_,还可以吧,整体,中性
129,_,一言难尽,整体,负面
129,_,抹了猪油了,使用体验,负面
129,_,要等一段时间完全吸收会好些,使用体验,中性
129,_,不怎么样,整体,负面
130,_,物美价廉,整体,正面
130,_,发货快,物流,正面
130,_,第二天收到,物流,正面
130,送的盒子,很漂亮,包装,正面
131,活动,_,价格,正面
131,_,一分钱一片,价格,正面
132,_,不好,整体,负面
133,_,一般般,整体,中性
133,快递,慢,物流,负面
134,_,一模一样,整体,正面
134,物流,快,物流,正面
135,赠品,一点赠品都没有,其他,负面
135,_,早知道到实体店购买,整体,负面
135,积分,实体店购买还有积分,服务,正面
135,_,价格也差不多,价格,中性
136,_,好用,整体,正面
136,_,超级好用,整体,正面
136,_,非常适合我的皮肤,使用体验,正面
136,_,用完就不干了,使用体验,正面
136,_,很舒服,使用体验,正面
136,_,期待优惠,价格,中性
137,_,不紧水份多,功效,正面
137,_,价格还便宜,价格,正面
137,_,没买错产品,整体,正面
138,_,大爱大爱大爱大爱大爱,整体,正面
138,_,超级补水,功效,正面
138,_,超级划算,价格,正面
138,_,信赖,整体,正面
138,_,五星好评,整体,正面
139,一直用的牌子,一直用,整体,中性
140,送货,快,物流,正面
141,_,很好用,使用体验,正面
141,_,补水效果很好,功效,正面
141,_,滋润,使用体验,正面
141,_,服帖,使用体验,正面
141,_,打造完美妆容,整体,正面
141,_,秒杀屯货,价格,正面
142,_,很喜欢,整体,正面
142,_,补水特别好,功效,正面
143,_,挺实惠,价格,正面
143,_,蛮好用,整体,正面
143,_,很滋润,使用体验,正面
144,_,昨天下单今天就到,物流,正面
144,物流,很快,物流,正面
144,_,很好用,整体,正面
144,赠品,多,价格,正面
145,物流,杠杠的,物流,正面
145,包装,不错,包装,正面
146,_,特别轻薄,使用体验,正面
146,_,透气,使用体验,正面
146,_,补水,功效,正面
147,_,还可以,整体,正面
148,面膜补水效果,特别好,功效,正面
148,_,用了好几年,使用体验,正面
149,_,总体效果还可以,整体,正面
149,吸收效果,不是太好,使用体验,负面
149,_,擦的时候脸上会留下霜渍,使用体验,负面
150,_,很好,整体,正面
150,_,增白,功效,正面
150,补水,补水的,功效,正面
151,_,好评,整体,正面
152,_,不是太喜欢,整体,负面
153,_,超级不错,整体,正面
153,细腻不起块,细腻不起块,使用体验,正面
153,配送员服务,超好,服务,正面
154,_,干,使用体验,负面
154,_,搓泥,使用体验,负面
154,_,适合油性肌肤,使用体验,中性
155,经济实惠,_,价格,正面
155,送货速度,快,物流,正面
156,_,很好用,整体,正面
157,_,洗了脸养,使用体验,正面
158,遮暇,力度不够,功效,负面
158,_,不油腻,使用体验,正面
158,_,上妆服帖,使用体验,正面
158,_,性价比超高,整体,正面
159,_,应该是正品吧,真伪,中性
159,_,买那么多都没有送东西,服务,负面
160,_,效果也不错,功效,正面
160,秋冬季节,非常滋润,使用体验,正面
161,_,很好用,整体,正面
161,_,很实惠,价格,正面
161,_,下次还来买,整体,正面
162,产品,挺好,整体,正面
162,物流,很快,物流,正面
162,价格,实惠,价格,正面
163,_,挺好用的,整体,正面
163,_,很温和,使用体验,正面
163,_,很清爽,使用体验,正面
163,_,不伤皮肤,使用体验,正面
164,外包装,湿了,包装,负面
164,感觉,十分不好,整体,负面
165,物流,物流速度不错,物流,正面
165,_,很喜欢,整体,正面
166,_,挺好用的,整体,正面
167,_,非常不错,整体,正面
167,_,实惠,价格,正面
168,_,挺好用的,整体,正面
168,_,挺滋润的,使用体验,正面
168,_,毛孔没有那么大了,功效,正面
169,_,好用,使用体验,正面
170,_,适合,使用体验,正面
171,_,不怎么好用,整体,负面
171,_,洗不干净,使用体验,负面
171,_,比专柜要便宜,价格,中性
171,_,不知道是不是真的,真伪,负面
172,_,吸收快,使用体验,正面
172,_,超级滋润,使用体验,正面
172,双十一活动,给力,价格,正面
173,包装,捡漏也不送个盒子,包装,负面
174,_,不错不错,整体,正面
174,_,很好闻,气味,正面
174,_,质量很好,整体,正面
174,_,值得信赖,整体,正面
175,_,很好用,使用体验,正面
175,_,一直再回购,整体,正面
176,_,有点点卡粉,使用体验,负面
176,_,也不咋个遮瑕,功效,负面
177,_,一如既往的好,整体,正面
178,_,挺满意的,整体,正面
178,_,还不错,整体,正面
178,补水效果,挺好的,功效,正面
178,_,有点紧绷,使用体验,负面
179,_,物超所值,价格,正面
179,_,物聊超快,物流,正面
180,_,容易推开,使用体验,正面
180,_,不油腻,使用体验,正面
180,防晒效果,挺快,功效,正面
180,_,有一丢丢泛白,使用体验,中性
180,_,挺不错,整体,正面
181,_,很好,整体,正面
181,_,不过敏,使用体验,正面
181,_,很保湿,功效,正面
181,_,不油腻,使用体验,正面
182,_,还不错,整体,正面
182,_,能遮盖红血丝,功效,正面
182,_,挺干的感觉,使用体验,负面
183,_,正品,真伪,正面
183,_,很好用,整体,正面
184,_,不错的,整体,正面
184,_,比较优惠,价格,正面
184,_,继续购买,整体,正面
185,_,应该不错,整体,正面
186,物流速度,就是快,物流,正面
186,多送了20片,_,服务,正面
186,_,非常不错,整体,正面
187,保湿效果,很好,功效,正面
188,_,特别好用,整体,正面
188,_,赞,整体,正面
189,_,很滋润,使用体验,正面
189,_,不脱妆,使用体验,正面
189,_,挺好用的,整体,正面
190,价格,合适,价格,正面
190,_,不错,整体,正面
191,_,很不错,整体,正面
191,_,给老婆买的，希望老婆能喜欢,整体,中性
192,_,很好用,整体,正面
192,_,很舒服,使用体验,正面
193,_,不错,整体,正面
194,_,泡泡不是很多,使用体验,中性
194,气味,很好闻,气味,正面
194,气味,淡淡的清香,气味,正面
195,_,一般,整体,中性
195,黑头,效果一般,功效,中性
196,_,最扣的,整体,负面
196,包装盒子,没有,包装,负面
197,_,还行,整体,中性
197,_,第三次买,整体,正面
198,_,还可以,整体,正面
198,_,不紧绷,使用体验,正面
199,物流,很快,物流,正面
199,_,很满意,整体,正面
199,_,还不错,整体,正面
200,_,可以的,整体,正面
200,_,有些油,使用体验,负面
200,_,不要购买,整体,负面
201,_,很不错,整体,正面
201,_,赞一个,整体,正面
201,_,很喜欢,整体,正面
201,送货速度,快,物流,正面
201,_,棒棒的,整体,正面
202,_,很喜欢,整体,正面
202,_,值得购买,整体,正面
203,_,用着挺好的,整体,正面
203,物流,物流挺快的,物流,正面
204,_,还可以,整体,正面
205,_,很好,整体,正面
205,_,贴肤,使用体验,正面
205,_,不卡粉,使用体验,正面
206,礼盒,大大的幸福,包装,正面
206,盒子,很精美,包装,正面
206,_,良心卖家,整体,正面
206,_,很好用,使用体验,正面
207,_,很喜欢,整体,正面
207,_,很好用,使用体验,正面
207,_,香味不重,气味,正面
207,_,不刺激,使用体验,正面
207,_,特别好,整体,正面
208,_,挺好用的,使用体验,正面
208,_,很舒服,使用体验,正面
208,味道,香香的,气味,正面
208,_,很滑,使用体验,正面
208,_,好评,整体,正面
209,_,最好,整体,正面
209,速度,速度快,物流,正面
209,_,放心,使用体验,正面
210,_,贵,价格,负面
210,双十二活动,给力,价格,正面
210,_,郁闷,整体,负面
211,_,哈哈,整体,正面
211,补水效果,特别好,功效,正面
211,_,很喜欢,整体,正面
212,_,假的,真伪,负面
212,_,一个泡沫都没有,使用体验,负面
213,_,效果不好,功效,负面
213,_,没有其他款式的好用,整体,负面
214,_,效果不错,整体,正面
214,_,满意,整体,正面
215,_,非常好用,整体,正面
215,_,很干净,使用体验,正面
216,_,很好用,整体,正面
216,_,不油腻,使用体验,正面
216,_,最佳选择,整体,正面
216,_,有点小瓶了,尺寸,负面
216,_,用得快,其他,中性
216,_,下次再购买,整体,正面
217,_,不错,整体,正面
217,_,补水保湿,功效,正面
218,_,不错呢,整体,正面
218,快递,超级给力,物流,正面
219,成分,安全,成分,正面
219,活动,_,价格,正面
219,_,很好用,整体,正面
219,_,很惊喜,整体,正面
219,赠品,_,价格,正面
219,_,颜值在线,使用体验,正面
219,_,好开森,整体,正面
220,包装,挺好看,包装,正面
220,快递小哥,亲自送到家,服务,正面
221,_,不错,整体,正面
221,小东西,很多,价格,正面
221,_,喜欢,整体,正面
222,拼购买,_,价格,正面
222,_,很便宜,价格,正面
223,_,很好用,使用体验,正面
223,_,涨价了,价格,负面
224,_,好用,整体,正面
225,_,闷闷的,使用体验,负面
226,_,用的很好,整体,正面
227,_,好好用,整体,正面
227,_,很方便,使用体验,正面
227,品质,值得信赖,整体,正面
228,_,大爱,整体,正面
228,_,速度飞快,物流,正面
229,_,皮肤光滑,使用体验,正面
229,_,值得购买,整体,正面
230,_,很好用,整体,正面
230,_,这个不过敏,使用体验,正面
231,物流,物流快,物流,正面
231,_,真心不错,整体,正面
231,_,我喜欢的,整体,正面
231,_,下次再买,整体,正面
232,_,很好,整体,正面
232,物流,很快,物流,正面
232,_,越做越好,整体,正面
232,_,越来越便宜,价格,正面
232,_,加油,整体,正面
233,_,物超所值,整体,正面
233,_,全5分好评,整体,正面
234,_,还是一样好,整体,正面
235,_,还好,整体,中性
236,紫色,_,其他,中性
236,_,水润轻薄,使用体验,正面
236,_,保湿,使用体验,正面
237,_,挺好,整体,正面
238,买贵了,买贵了,价格,负面
238,优惠卷,70的优惠卷,价格,中性
238,_,不是很开心,整体,负面
239,_,吸收很好,使用体验,正面
239,_,适合,整体,正面
239,_,很喜欢,整体,正面
240,_,今天早上就收到了,物流,正面
240,_,不错,整体,正面
241,_,一分钱买的,价格,中性
241,补水,还可以,功效,中性
241,精华液,很多,成分,正面
241,_,不错,整体,正面
242,_,便宜,价格,中性
242,_,第一次买也是最后一次买,整体,负面
243,_,一般,整体,中性
243,眼霜,没什么效果,功效,负面
244,_,不错,整体,正面
244,_,非常好用,整体,正面
245,送货上门,_,物流,中性
245,速度,快,物流,正面
246,服务,很好,服务,正面
246,_,性价比高,价格,正面
246,_,很不错,整体,正面
247,面膜,效果还不错,功效,正面
248,_,很美白,功效,正面
248,味道,很舒服,气味,正面
248,_,很喜欢,整体,正面
248,_,大爱,整体,正面
249,_,挺好的,整体,正面
249,_,滋润,使用体验,正面
249,_,不油腻,使用体验,正面
250,_,质量不错,整体,正面
251,_,挺好用的,整体,正面
251,_,推荐,整体,正面
251,_,支持,整体,正面
251,_,很服帖自然,使用体验,正面
252,_,脸过敏,使用体验,负面
252,_,起红点红斑,使用体验,负面
252,_,非常痛,使用体验,负面
252,_,毁容了,使用体验,负面
252,_,非常恼火,整体,负面
253,_,希望好用,整体,中性
253,客服小海狮的服务,感谢,服务,正面
254,_,一般吧,整体,中性
254,_,没有想象中的好用,整体,负面
254,_,纯补水,功效,中性
255,_,挺好用的,使用体验,正面
255,_,薄薄的很敷贴,使用体验,正面
255,精华也好多,好多,成分,正面
255,_,用完在买,整体,正面
256,活动,不给力,价格,负面
256,_,快捷,整体,正面
256,_,方便,整体,正面
256,_,不错,整体,正面
256,_,不错,整体,正面
257,_,买一送一,价格,正面
257,_,好,整体,正面
258,_,非常非常的好用,整体,正面
258,_,第二次购买,整体,正面
258,_,值得信赖,整体,正面
259,_,好小,尺寸,负面
260,_,买了这么久才收到,物流,负面
260,东西,都摔坏了,包装,负面
260,心情,十分感到失望,整体,负面
261,_,好用,整体,正面
261,双十一,特便宜,价格,正面
262,_,好评,整体,正面
262,_,好用,使用体验,正面
263,_,物有所值,整体,正面
263,盒子,送了一个,价格,正面
264,_,不好的体验,使用体验,负面
265,_,还可以,整体,中性
265,_,能稍微去一点,功效,正面
266,_,还可以,整体,中性
266,_,有点干,使用体验,负面
266,_,没有提亮肤色的效果,功效,负面
266,_,有点暗淡,使用体验,负面
267,_,好用,整体,正面
267,_,便宜,价格,正面
267,_,大碗,整体,正面
267,_,简单通透,使用体验,正面
268,_,总体不错,整体,正面
269,味道,很奇怪,气味,负面
269,_,油漆味,气味,负面
269,_,辣眼睛,使用体验,负面
269,防晒效果,_,功效,中性
270,_,很滋润,使用体验,正面
270,_,好多精华,使用体验,正面
270,_,特别喜欢,整体,正面
271,_,好的很,整体,正面
271,_,很喜欢用,整体,正面
271,_,很滋养皮肤,使用体验,正面
271,_,美美哒,整体,正面
272,物流,很快,物流,正面
272,包装,完好,包装,正面
272,服务,好,服务,正面
272,_,满意,整体,正面
273,_,不错,整体,正面
273,价格,活动买合适,价格,正面
273,补水效果,不错的,功效,正面
273,面膜,经常用了,使用体验,正面
273,礼品袋,礼品袋装的就行,包装,中性
274,_,挺好用的,整体,正面
274,香味,淡淡的,气味,正面
274,_,一天都不脱妆,使用体验,正面
275,_,很好用,整体,正面
275,_,长期用,整体,正面
275,_,下次还买它,整体,正面
276,_,超级差,整体,负面
276,_,卡粉,使用体验,负面
276,_,无敌卡粉,使用体验,负面
276,遮瑕,一点也不遮瑕,功效,负面
276,_,别买,整体,负面
277,面膜,很舒服,使用体验,正面
277,_,补水效果很好,功效,正面
278,_,稳和,整体,正面
278,_,不是那种细腻的泡泡,使用体验,负面
278,_,效果很一般,整体,中性
279,_,正品,真伪,正面
279,_,实惠,价格,正面
279,快递,很快,物流,正面
279,_,满意,整体,正面
279,服务,很好,服务,正面
280,_,效果真的不错,整体,正面
280,_,是正品,真伪,正面
281,_,味道清淡,气味,正面
281,_,也很细腻,使用体验,正面
281,_,一个小样都没有,服务,负面
281,_,这要是过敏怎么退啊,服务,负面
282,_,正品，信任,真伪,正面
282,_,特别省,功效,正面
282,_,水水润润的,使用体验,正面
283,_,超级划算的,价格,正面
283,_,在外面店子是买不到的,价格,正面
283,包装,包装好看,包装,正面
283,_,品牌就是不一样,整体,正面
284,_,质量差,整体,负面
284,_,用了长痘痘，几天了还没消,使用体验,负面
285,_,还不错,整体,正面
285,_,一点也不卡粉,使用体验,正面
285,_,挺好的,整体,正面
285,_,有点小,尺寸,中性
286,_,挺好用,整体,正面
287,_,挺好的,整体,正面
288,物流,很快,物流,正面
288,_,棒棒哒,整体,正面
289,_,挺好用的,整体,正面
290,_,真品,真伪,正面
291,补水效果,很好,功效,正面
292,_,很好用,整体,正面
293,_,不错,整体,正面
293,_,非常清爽，舒服,使用体验,正面
294,_,挺水润,使用体验,正面
294,_,服帖,使用体验,正面
294,_,稍微白了点接近自然色,功效,正面
294,_,还送了个替换芯,包装,正面
295,_,长很多痘,使用体验,负面
296,_,很好用,使用体验,正面
296,_,都用了几年了,整体,正面
296,_,每次买店家都会送很多东西,服务,正面
297,_,还可以,整体,正面
298,赠品,忽悠骗人,服务,负面
298,_,最优惠,价格,正面
298,_,建议还是实体店买,整体,负面
299,_,不错,整体,正面
299,_,很服帖,使用体验,正面
299,_,物流也很快,物流,正面
299,_,放心的购买,整体,正面
300,_,很,整体,正面
300,_,当天买当天就能送到,物流,正面
300,_,价格小贵一些,价格,负面
300,_,推荐够买,整体,正面
301,_,不干燥,使用体验,正面
301,_,滑滑的,使用体验,正面
302,外包装,外包装走鸡,包装,负面
302,_,买一赠一真好,价格,正面
303,_,不错,整体,正面
303,_,脸上很舒服,使用体验,正面
304,_,不错,整体,正面
304,_,好评,整体,正面
305,_,体面的,整体,正面
305,_,妈妈很喜欢,整体,正面
305,_,还送了小礼品,服务,正面
306,_,实惠,价格,正面
306,_,相信,整体,正面
307,_,很好用,整体,正面
308,_,不错,整体,正面
309,_,快递真快,物流,正面
309,_,还有两个替换芯,价格,正面
309,_,很满意,整体,正面
309,_,镜子太模糊了，看不清,使用体验,负面
310,粉底,太少了,成分,负面
310,_,很少,使用体验,负面
310,_,干干的,使用体验,负面
310,_,只有下面一层有粉底,使用体验,负面
311,_,不错,整体,正面
311,_,很好用,整体,正面
312,_,很香,气味,正面
312,_,很白,功效,正面
312,_,还可以吧,整体,中性
313,_,感觉不错,整体,正面
313,_,用了这个都可以不用bb霜,使用体验,正面
313,_,有遮瑕效果,功效,正面
313,_,提亮肤色,功效,正面
314,_,有点小过份了,整体,负面
315,_,还不出错,使用体验,正面
315,_,挺好,整体,正面
315,_,相当实惠,价格,正面
316,_,很好,整体,正面
316,_,漂亮,整体,正面
317,_,差评,整体,负面
317,面膜,太小了,尺寸,负面
317,面膜,盖不住,使用体验,负面
317,精华,太少,成分,负面
317,_,不够用,使用体验,负面
318,上妆效果,还可以,功效,中性
319,_,是正品,真伪,正面
319,_,价格一样,价格,中性
319,_,没有赠品,其他,负面
320,_,很好,整体,正面
320,_,保湿不错,功效,正面
320,_,价格合适,价格,正面
320,_,下次还会光临,整体,正面
321,速度,超快,物流,正面
321,_,优先选择,整体,正面
321,_,不会有失望,整体,正面
322,_,物美价廉,价格,正面
322,_,比双11贵,价格,负面
322,_,不能保价,价格,负面
323,包装,很好看,包装,正面
324,补水效果,很好,功效,正面
324,面膜,很薄,使用体验,正面
325,_,勉强能用,使用体验,负面
325,价格,太高,价格,负面
326,保湿效果,很好,功效,正面
327,_,很喜欢,整体,正面
327,_,质量特别好,整体,正面
327,_,特别喜欢,整体,正面
328,_,不错,整体,正面
328,_,挺好用的,整体,正面
328,_,准备再买,整体,正面
329,_,一如既往的好,整体,正面
329,_,不错,整体,正面
330,_,用了好多年了，一直在用,整体,正面
330,_,真的不错,整体,正面
330,_,推荐推荐推荐,整体,正面
331,_,很服帖,使用体验,正面
331,_,效果还看不出来,功效,中性
332,_,适合我的黄皮肤,功效,正面
332,_,很不错,整体,正面
332,_,有点淡,使用体验,负面
332,_,涂少了看不出来,使用体验,负面
333,_,提亮肤色,功效,正面
333,_,不油腻,使用体验,正面
333,_,清新的感觉,使用体验,正面
334,味道,好闻,气味,正面
334,_,保湿效果好,功效,正面
335,速度,很快,物流,正面
335,_,不错,整体,正面
336,保湿,很保湿,功效,正面
336,_,有点油,使用体验,负面
336,_,不提亮肤色,功效,负面
337,_,很好,整体,正面
337,物流,给了,物流,正面
337,_,不错,整体,正面
337,_,不错,整体,正面
338,_,给力,整体,正面
338,_,价钱一样,价格,中性
338,速度,要快,物流,正面
338,_,第一次用这个，先试试用用,使用体验,中性
339,_,有点干,使用体验,负面
340,_,不错,整体,正面
340,_,一直在用,整体,正面
340,_,送货很快,物流,正面
341,_,很好,整体,正面
341,_,很喜欢,整体,正面
342,_,很适合小女生使用,整体,正面
342,_,非常滋润,使用体验,正面
342,_,一点不干,使用体验,正面
342,_,不油腻,使用体验,正面
342,_,很自然,使用体验,正面
342,_,还送了两个替换装,服务,正面
343,泡沫,很多,使用体验,正面
343,_,洗完脸也不干,使用体验,正面
